STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG
Georgia,CATOOSA,47,C13047,67817,164.10033198000002,Relatively Low
Georgia,CHARLTON,49,C13049,12459,790.28776515,Relatively Low
Georgia,CHATHAM,51,C13051,293520,636.33397971,Relatively High
Georgia,CHATTAHOOCHEE,53,C13053,9529,253.69613841,Very Low
Georgia,CHATTOOGA,55,C13055,24938,316.71244956000004,Relatively Low
Georgia,CHEROKEE,57,C13057,266412,438.75977769,Relatively Low
Georgia,CLARKE,59,C13059,128510,122.2545636,Relatively Low
Georgia,CLAY,61,C13061,2848,219.42993462,Very Low
Georgia,CLAYTON,63,C13063,297436,145.79825637,Relatively Moderate
Georgia,CLINCH,65,C13065,6718,832.31165706,Very Low
Georgia,COBB,67,C13067,764915,348.03000687,Relatively Moderate
Georgia,COFFEE,69,C13069,43015,608.73388719,Relatively Low
Georgia,COLQUITT,71,C13071,45835,562.25852124,Relatively Low
Georgia,COLUMBIA,73,C13073,155619,310.8083277,Relatively Low
Georgia,COOK,75,C13075,17209,235.55721306,Relatively Low
Georgia,COWETA,77,C13077,146099,450.4687863,Relatively Low
Georgia,CRAWFORD,79,C13079,12119,329.74927947000003,Very Low
Georgia,CRISP,81,C13081,20073,283.78195482,Relatively Low
Georgia,DADE,83,C13083,16217,175.91852577,Very Low
Georgia,DAWSON,85,C13085,26760,216.57281607,Very Low
Georgia,DECATUR,87,C13087,29305,629.45902149,Relatively Low
Georgia,DEKALB,89,C13089,763614,273.89807367000003,Relatively Moderate
Georgia,DODGE,91,C13091,19846,508.19618382,Very Low
Georgia,DOOLY,93,C13093,11183,401.32970709,Very Low
Georgia,DOUGHERTY,95,C13095,85747,337.94913048,Relatively Low
Georgia,DOUGLAS,97,C13097,144139,203.09947515,Relatively Low
Georgia,EARLY,99,C13099,10781,521.5584426,Relatively Low
Georgia,ECHOLS,101,C13101,3694,424.96703262000005,Very Low
Georgia,EFFINGHAM,103,C13103,64648,487.77847833,Relatively Low
Georgia,ELBERT,105,C13105,19609,377.9940333,Very Low
Georgia,EMANUEL,107,C13107,22739,697.1517360600001,Relatively Low
Georgia,EVANS,109,C13109,10729,188.75610663,Relatively Low
Georgia,FANNIN,111,C13111,25270,396.2677301700001,Very Low
Georgia,FAYETTE,113,C13113,118998,201.52045797,Relatively Low
Georgia,FLOYD,115,C13115,98532,523.69925673,Relatively Low
Georgia,FORSYTH,117,C13117,251239,249.68020116,Relatively Low
Georgia,FRANKLIN,119,C13119,23415,268.95409398000004,Very Low
Georgia,FULTON,121,C13121,1065539,539.68178433,Relatively Moderate
Georgia,GILMER,123,C13123,31286,435.30630156,Relatively Low
Georgia,GLASCOCK,125,C13125,2884,145.91146752,Very Low
Georgia,GLYNN,127,C13127,84424,591.22375533,Relatively Moderate
Georgia,GORDON,129,C13129,57400,362.27561565,Relatively Low
Georgia,GRADY,131,C13131,26150,464.9104512,Relatively Low
Georgia,GREENE,133,C13133,18862,410.31186768,Very Low
Georgia,GWINNETT,135,C13135,956460,441.193623,Relatively Moderate
Georgia,HABERSHAM,137,C13137,45948,281.87397186000004,Very Low
Georgia,HALL,139,C13139,202853,433.61085924,Relatively Low
Georgia,HANCOCK,141,C13141,8698,482.6394448200001,Very Low
Georgia,HARALSON,143,C13143,29903,286.03423797,Very Low
Georgia,HARRIS,145,C13145,34598,477.731163,Very Low
Georgia,HART,147,C13147,25791,259.54189911000003,Very Low
Georgia,HEARD,149,C13149,11409,304.13414694,Very Low
Georgia,HENRY,151,C13151,240522,329.83160067,Relatively Low
Georgia,HOUSTON,153,C13153,163485,383.73828831,Relatively Low
Georgia,IRWIN,155,C13155,9611,366.42503976,Very Low
Georgia,JACKSON,157,C13157,75573,346.54222395000005,Relatively Low
Georgia,JASPER,159,C13159,14558,377.23467678,Very Low
Georgia,JEFF DAVIS,161,C13161,14730,338.78397462000004,Very Low
Georgia,JEFFERSON,163,C13163,15665,535.01407206,Very Low
Georgia,JENKINS,165,C13165,8650,356.03173398,Very Low
Georgia,JOHNSON,167,C13167,9185,309.68802657000003,Very Low
Georgia,JONES,169,C13169,28314,399.4085191200001,Very Low
Georgia,LAMAR,171,C13171,18488,187.71040587,Very Low
Georgia,LANIER,173,C13173,9857,201.80535765,Very Low
Georgia,LAURENS,175,C13175,49463,826.73311851,Relatively Low
Georgia,LEE,177,C13177,32818,365.44629225,Very Low
Georgia,LIBERTY,179,C13179,65134,608.61016866,Relatively Moderate
Georgia,LINCOLN,181,C13181,7683,259.89523911000003,Very Low
Georgia,LONG,183,C13183,16069,407.88874815,Relatively Low
Georgia,LOWNDES,185,C13185,118124,515.7298157700001,Relatively Low
Georgia,LUMPKIN,187,C13187,33448,287.07750591,Very Low
Georgia,MCDUFFIE,189,C13189,21626,268.98457794,Very Low
Georgia,MCINTOSH,191,C13191,10934,579.68300208,Relatively Low
Georgia,MACON,193,C13193,12076,410.10522579,Very Low
Georgia,MADISON,195,C13195,30080,288.46848108,Very Low
Georgia,MARION,197,C13197,7466,370.88991615,Very Low
Georgia,MERIWETHER,199,C13199,20583,510.18809673,Very Low
Georgia,MILLER,201,C13201,5989,286.52640432000004,Very Low
Georgia,MITCHELL,205,C13205,21741,519.0109458300001,Relatively Low
Georgia,MONROE,207,C13207,27887,402.29135466,Very Low
Georgia,MONTGOMERY,209,C13209,8579,247.16427294,Very Low
Georgia,MORGAN,211,C13211,20044,358.20073185,Very Low
Georgia,MURRAY,213,C13213,39914,350.20236771000003,Relatively Low
Georgia,MUSCOGEE,215,C13215,206469,223.24208712,Relatively Low
Georgia,NEWTON,217,C13217,112350,282.01777149000003,Relatively Low
Georgia,OCONEE,219,C13219,41747,188.25611298,Very Low
Georgia,OGLETHORPE,221,C13221,14820,446.50061313,Very Low
Georgia,PAULDING,223,C13223,168657,317.53643727,Relatively Low
Georgia,PEACH,225,C13225,27943,152.84617179,Very Low
Georgia,PICKENS,227,C13227,33175,235.0614669,Very Low
Georgia,PIERCE,229,C13229,19713,346.69485201000003,Relatively Low
Georgia,PIKE,231,C13231,18887,221.62002876,Very Low
Georgia,POLK,233,C13233,42781,315.2917365,Relatively Low
Georgia,PULASKI,235,C13235,9043,253.74591957,Very Low
Georgia,PUTNAM,237,C13237,22025,364.3277001,Very Low
Georgia,QUITMAN,239,C13239,2235,162.18593469,Very Low
Georgia,RABUN,241,C13241,16845,380.83415253,Very Low
Georgia,RANDOLPH,243,C13243,6425,435.22294452000006,Very Low
Georgia,RICHMOND,245,C13245,206329,331.90242735000004,Relatively Moderate
Georgia,ROCKDALE,247,C13247,93392,133.42987827,Relatively Low
Georgia,SCHLEY,249,C13249,4547,169.51773189000002,Very Low
Georgia,SCREVEN,251,C13251,13974,662.49004692,Relatively Low
Georgia,SEMINOLE,253,C13253,9105,259.14601596,Relatively Low
Georgia,SPALDING,255,C13255,67247,201.60550371,Very Low
Georgia,STEPHENS,257,C13257,26715,185.75293191,Very Low
Georgia,STEWART,259,C13259,5305,468.29309982,Very Low
Georgia,SUMTER,261,C13261,29566,497.58451353,Relatively Low
Georgia,TALBOT,263,C13263,5719,398.74755414,Very Low
Georgia,TALIAFERRO,265,C13265,1554,197.31924264,Very Low
Georgia,TATTNALL,267,C13267,22744,493.27860036,Relatively Moderate
Georgia,TAYLOR,269,C13269,7801,383.53170531,Very Low
Georgia,TELFAIR,271,C13271,12229,448.49122188,Very Low
Georgia,TERRELL,273,C13273,9136,341.11237524,Very Low
Georgia,THOMAS,275,C13275,45777,557.79293778,Relatively Moderate
Georgia,TIFT,277,C13277,41296,271.50263907000004,Relatively Low
Georgia,TOOMBS,279,C13279,26961,374.73734415,Relatively Low
Georgia,TOWNS,281,C13281,12478,173.52359232,Very Low
Georgia,TREUTLEN,283,C13283,6396,204.49065117,Very Low
Georgia,TROUP,285,C13285,69343,450.46402752,Relatively Low
Georgia,TURNER,287,C13287,8965,292.90788189,Very Low
Georgia,TWIGGS,289,C13289,7996,366.2951487,Very Low
Georgia,UNION,291,C13291,24618,332.38922691000005,Very Low
Georgia,UPSON,293,C13293,27681,330.86051037000004,Very Low
Georgia,WALKER,295,C13295,67609,451.54897281,Relatively Low
Georgia,WALTON,297,C13297,96630,333.3313503,Relatively Low
Georgia,WARE,299,C13299,36208,917.15361114,Relatively Low
Georgia,WARREN,301,C13301,5214,289.58205354,Very Low
Georgia,WASHINGTON,303,C13303,19925,691.2644622,Very Low
Georgia,WAYNE,305,C13305,30031,655.22153541,Relatively Low
Georgia,WEBSTER,307,C13307,2324,212.68608387,Very Low
Georgia,WHEELER,309,C13309,7437,303.29965185000003,Very Low
Georgia,WHITE,311,C13311,27990,244.70233749,Very Low
Georgia,WHITFIELD,313,C13313,102749,293.99280066,Relatively Low
Georgia,WILCOX,315,C13315,8740,385.97247234,Very Low
Georgia,WILKES,317,C13317,9516,478.88035611,Very Low
Georgia,WILKINSON,319,C13319,8860,456.51242364,Very Low
Georgia,WORTH,321,C13321,20684,580.5576628800001,Relatively Low
Hawaii,HAWAII,1,C15001,200469,5137.51209387,Relatively High
Hawaii,HONOLULU,3,C15003,1013620,2188.09095882,Relatively Moderate
Hawaii,KALAWAO,5,C15005,82,53.36060769,Very Low
Hawaii,KAUAI,7,C15007,73136,1279.09726152,Relatively Low
Hawaii,MAUI,9,C15009,164632,2422.5407949600003,Relatively Moderate
Idaho,ADA,1,C16001,494805,1071.27712809,Relatively Moderate
Idaho,ADAMS,3,C16003,4357,1383.3334242,Relatively Low
Idaho,BANNOCK,5,C16005,86991,1159.63087812,Relatively Low
Idaho,BEAR LAKE,7,C16007,6369,1060.21010004,Very Low
Idaho,BENEWAH,9,C16009,9494,792.10798173,Very Low
Idaho,BINGHAM,11,C16011,47925,2141.63599182,Relatively Low
Idaho,BLAINE,13,C16013,24251,2681.78284218,Very Low
Idaho,BOISE,15,C16015,7582,1926.1829847,Relatively Low
Idaho,BONNER,17,C16017,46954,1937.49693189,Very Low
Idaho,BONNEVILLE,19,C16019,123895,1919.47389894,Relatively Low
Idaho,BOUNDARY,21,C16021,12050,1290.95530668,Very Low
Idaho,BUTTE,23,C16023,2574,2261.11625454,Very Low
Idaho,CAMAS,25,C16025,1059,1089.58275738,Very Low
Idaho,CANYON,27,C16027,230937,609.79202934,Relatively Low
Idaho,CARIBOU,29,C16029,7026,1816.79848545,Very Low
Idaho,CASSIA,31,C16031,24356,2606.78200146,Relatively Low
Idaho,CLARK,33,C16033,783,1781.9103627,Very Low
Idaho,CLEARWATER,35,C16035,8728,2513.16209079,Very Low
Idaho,CUSTER,37,C16037,4271,4988.45332245,Very Low
Idaho,ELMORE,39,C16039,28530,3132.77162991,Relatively Low
Idaho,FRANKLIN,41,C16041,14177,674.4522064800001,Very Low
Idaho,FREMONT,43,C16043,13341,1915.31876718,Very Low
Idaho,GEM,45,C16045,19098,570.29238006,Relatively Low
Idaho,GOODING,47,C16047,15584,741.54805569,Very Low
Idaho,IDAHO,49,C16049,16440,8589.41990439,Relatively Low
Idaho,JEFFERSON,51,C16051,30825,1116.8764074,Very Low
Idaho,JEROME,53,C16053,24208,608.6100278700001,Very Low
Idaho,KOOTENAI,55,C16055,171251,1322.20974249,Relatively Low
Idaho,LATAH,57,C16057,39513,1087.65267429,Very Low
Idaho,LEMHI,59,C16059,7951,4615.267878000001,Very Low
Idaho,LEWIS,61,C16061,3530,484.56806073,Very Low
Idaho,LINCOLN,63,C16063,5117,1218.01136613,Very Low
Idaho,MADISON,65,C16065,52900,478.0999154100001,Very Low
Idaho,MINIDOKA,67,C16067,21577,770.07018387,Very Low
Idaho,NEZ PERCE,69,C16069,42062,865.17315885,Very Low
Idaho,ONEIDA,71,C16071,4563,1212.61314993,Very Low
Idaho,OWYHEE,73,C16073,11869,7774.52797914,Very Low
Idaho,PAYETTE,75,C16075,25363,414.46134522,Very Low
Idaho,POWER,77,C16077,7876,1456.68816813,Very Low
Idaho,SHOSHONE,79,C16079,13154,2669.49580287,Very Low
Idaho,TETON,81,C16081,11613,454.74329316,Very Low
Idaho,TWIN FALLS,83,C16083,89972,1948.15798398,Relatively Low
Idaho,VALLEY,85,C16085,11617,3771.19225548,Relatively Low
Idaho,WASHINGTON,87,C16087,10478,1488.27836859,Very Low
Illinois,ADAMS,1,C17001,65679,880.06639617,Relatively Low
Illinois,ALEXANDER,3,C17003,5231,255.1797183,Relatively Low
Illinois,BOND,5,C17005,16725,386.69581197,Very Low
Illinois,BOONE,7,C17007,53397,284.88534516000004,Relatively Low
Illinois,BROWN,9,C17009,6230,310.42945908,Very Low
Illinois,BUREAU,11,C17011,33213,882.33930252,Relatively Low
Illinois,CALHOUN,13,C17013,4437,286.44196854,Very Low
Illinois,CARROLL,15,C17015,15692,471.69689697,Very Low
Illinois,CASS,17,C17017,13037,387.56957148,Very Low
Illinois,CHAMPAIGN,19,C17019,205823,1008.54333606,Relatively Moderate
Illinois,CHRISTIAN,21,C17021,33996,722.98084326,Relatively Low
Illinois,CLARK,23,C17023,15435,509.85724023000006,Very Low
Illinois,CLAY,25,C17025,13270,474.27413982,Very Low
Illinois,CLINTON,27,C17027,36801,508.22320731,Relatively Low
Illinois,COLES,29,C17029,46818,515.21655978,Relatively Low
Illinois,COOK,31,C17031,5272775,1651.13598351,Very High
Illinois,CRAWFORD,33,C17033,18678,450.36267159,Relatively Low
Illinois,CUMBERLAND,35,C17035,10425,350.42591259,Very Low
Illinois,DEKALB,37,C17037,100385,641.04921621,Relatively Low
Illinois,DE WITT,39,C17039,15516,409.17655311,Very Low
Illinois,DOUGLAS,41,C17041,19718,421.41798075,Very Low
Illinois,DUPAGE,43,C17043,932368,339.78466041,Relatively Moderate
Illinois,EDGAR,45,C17045,16856,630.2266335300001,Very Low
Illinois,EDWARDS,47,C17047,6245,224.94953208,Very Low
Illinois,EFFINGHAM,49,C17049,34654,484.84039188,Relatively Low
Illinois,FAYETTE,51,C17051,21487,732.61440057,Very Low
Illinois,FORD,53,C17053,13516,491.13898158,Very Low
Illinois,FRANKLIN,55,C17055,37777,435.82744725,Relatively Low
Illinois,FULTON,57,C17057,33569,891.5544920100001,Relatively Low
Illinois,GALLATIN,59,C17059,4943,331.41055350000005,Very Low
Illinois,GREENE,61,C17061,11985,551.80663473,Very Low
Illinois,GRUNDY,63,C17063,52475,434.87818881,Relatively Low
Illinois,HAMILTON,65,C17065,7953,440.27243052,Relatively Low
Illinois,HANCOCK,67,C17067,17592,822.65120145,Very Low
Illinois,HARDIN,69,C17069,3643,183.26913345,Very Low
Illinois,HENDERSON,71,C17071,6382,399.21754392,Very Low
Illinois,HENRY,73,C17073,49270,834.02438769,Relatively Low
Illinois,IROQUOIS,75,C17075,27072,1130.32953969,Very Low
Illinois,JACKSON,77,C17077,52912,608.30321643,Relatively Moderate
Illinois,JASPER,79,C17079,9278,503.2474707,Very Low
Illinois,JEFFERSON,81,C17081,37082,589.69590771,Relatively Low
Illinois,JERSEY,83,C17083,21501,381.3221841,Very Low
Illinois,JO DAVIESS,85,C17085,22021,624.8483584200001,Very Low
Illinois,JOHNSON,87,C17087,13301,352.20433560000004,Relatively Low
Illinois,KANE,89,C17089,516173,529.47359595,Relatively Moderate
Illinois,KANKAKEE,91,C17091,107359,688.1785287,Relatively Low
Illinois,KENDALL,93,C17093,131852,325.47422739,Relatively Low
Illinois,KNOX,95,C17095,49886,727.06338666,Relatively Low
Illinois,LAKE,97,C17097,713483,1382.14370736,Relatively Moderate
Illinois,LASALLE,99,C17099,109558,1159.76984448,Relatively Low
Illinois,LAWRENCE,101,C17101,15271,377.91571038,Very Low
Illinois,LEE,103,C17103,34125,735.8995776600002,Relatively Low
Illinois,LIVINGSTON,105,C17105,35797,1056.49428027,Very Low
Illinois,LOGAN,107,C17107,27961,625.17412932,Relatively Low
Illinois,MCDONOUGH,109,C17109,27238,596.05734123,Very Low
Illinois,MCHENRY,111,C17111,310151,617.2366484700001,Relatively Moderate
Illinois,MCLEAN,113,C17113,170926,1198.23683733,Relatively Low
Illinois,MACON,115,C17115,103930,591.66540264,Relatively Low
Illinois,MACOUPIN,117,C17117,44940,876.46323609,Relatively Low
Illinois,MADISON,119,C17119,265727,747.5122336500002,Relatively Moderate
Illinois,MARION,121,C17121,37690,581.91889626,Relatively Low
Illinois,MARSHALL,123,C17123,11735,402.56143707,Very Low
Illinois,MASON,125,C17125,13071,569.26871079,Very Low
Illinois,MASSAC,127,C17127,14128,244.53114777,Relatively Low
Illinois,MENARD,129,C17129,12284,318.59480913000004,Very Low
Illinois,MERCER,131,C17131,15683,574.476357,Very Low
Illinois,MONROE,133,C17133,34896,402.36718158,Relatively Low
Illinois,MONTGOMERY,135,C17135,28277,716.89812753,Relatively Low
Illinois,MORGAN,137,C17137,32911,578.23324884,Relatively Low
Illinois,MOULTRIE,139,C17139,14522,347.97306999,Very Low
Illinois,OGLE,141,C17141,51743,771.14023701,Relatively Low
Illinois,PEORIA,143,C17143,181691,636.9331761000001,Relatively Moderate
Illinois,PERRY,145,C17145,20924,451.53666441,Relatively Low
Illinois,PIATT,147,C17147,16660,443.91602229,Very Low
Illinois,PIKE,149,C17149,14724,857.39247906,Very Low
Illinois,POPE,151,C17151,3760,378.30946803,Very Low
Illinois,PULASKI,153,C17153,5180,205.08888972,Very Low
Illinois,PUTNAM,155,C17155,5637,173.8793004,Very Low
Illinois,RANDOLPH,157,C17157,30151,603.07428402,Relatively Low
Illinois,RICHLAND,159,C17159,15809,365.56995423,Very Low
Illinois,ROCK ISLAND,161,C17161,144591,455.84902701,Relatively Low
Illinois,ST. CLAIR,163,C17163,257200,680.68204074,Relatively Moderate
Illinois,SALINE,165,C17165,23693,390.838227,Relatively Low
Illinois,SANGAMON,167,C17167,196182,885.86578197,Relatively Moderate
Illinois,SCHUYLER,169,C17169,6902,445.81422288,Very Low
Illinois,SCOTT,171,C17171,4937,255.19906698,Very Low
Illinois,SHELBY,173,C17173,20974,775.81872225,Very Low
Illinois,STARK,175,C17175,5400,291.28060767,Very Low
Illinois,STEPHENSON,177,C17177,44602,570.46949076,Relatively Low
Illinois,TAZEWELL,179,C17179,131288,664.58905383,Relatively Low
Illinois,UNION,181,C17181,17217,426.37595793,Relatively Low
Illinois,VERMILION,183,C17183,74163,910.32477666,Relatively Low
Illinois,WABASH,185,C17185,11347,229.85724996,Very Low
Illinois,WARREN,187,C17187,16835,548.51196114,Very Low
Illinois,WASHINGTON,189,C17189,13755,569.59743789,Very Low
Illinois,WAYNE,191,C17191,16161,722.68378338,Very Low
Illinois,WHITE,193,C17193,13871,506.93483061,Relatively Low
Illinois,WHITESIDE,195,C17195,55637,703.4401413,Relatively Low
Illinois,WILL,197,C17197,696135,857.7964044,Relatively Moderate
Illinois,WILLIAMSON,199,C17199,67101,448.81567458,Relatively Moderate
Illinois,WINNEBAGO,201,C17201,285162,524.41995489,Relatively Moderate
Illinois,WOODFORD,203,C17203,38455,548.0993005800001,Relatively Low
Indiana,ADAMS,1,C18001,35787,343.39867380000004,Very Low
Indiana,ALLEN,3,C18003,385219,666.68703855,Relatively Moderate
Indiana,BARTHOLOMEW,5,C18005,82160,413.66674284,Relatively Low
Indiana,BENTON,7,C18007,8719,410.61247149,Very Low
Indiana,BLACKFORD,9,C18009,12110,167.25468357,Very Low
Indiana,BOONE,11,C18011,70777,427.49333016,Very Low
Indiana,BROWN,13,C18013,15475,319.82723760000005,Very Low
Indiana,CARROLL,15,C18015,20289,378.80455704,Very Low
Indiana,CASS,17,C18017,37854,419.03566848,Very Low
Indiana,CLARK,19,C18019,120950,380.38971828,Relatively Low
Indiana,CLAY,21,C18021,26463,363.95892117,Very Low
Indiana,CLINTON,23,C18023,33183,409.33632129,Very Low
Indiana,CRAWFORD,25,C18025,10515,311.89699866,Very Low
Indiana,DAVIESS,27,C18027,33361,441.28453356,Relatively Low
Indiana,DEARBORN,29,C18029,50661,310.51420842000005,Very Low
Indiana,DECATUR,31,C18031,26440,377.09160996,Very Low
Indiana,DEKALB,33,C18033,43222,367.5318582,Very Low
Indiana,DELAWARE,35,C18035,111870,399.90600507,Relatively Low
Indiana,DUBOIS,37,C18037,43629,439.7286195900001,Relatively Low
Indiana,ELKHART,39,C18039,206994,472.69483248,Relatively Low
Indiana,FAYETTE,41,C18041,23396,217.33451415,Very Low
Indiana,FLOYD,43,C18043,80437,151.03578555,Relatively Low
Indiana,FOUNTAIN,45,C18045,16462,401.89629987,Very Low
Indiana,FRANKLIN,47,C18047,22784,394.99750953,Very Low
Indiana,FULTON,49,C18049,20480,375.01334598,Very Low
Indiana,GIBSON,51,C18051,33008,504.35590959,Relatively Low
Indiana,GRANT,53,C18053,66634,419.08864725,Relatively Low
Indiana,GREENE,55,C18055,30764,551.42237319,Relatively Low
Indiana,HAMILTON,57,C18057,347343,406.5298185,Relatively Moderate
Indiana,HANCOCK,59,C18059,79788,310.12599072,Relatively Low
Indiana,HARRISON,61,C18061,39636,491.04978585,Relatively Low
Indiana,HENDRICKS,63,C18063,172437,412.90477449,Relatively Low
Indiana,HENRY,65,C18065,48893,398.81790663,Relatively Low
Indiana,HOWARD,67,C18067,83653,296.88873708,Relatively Low
Indiana,HUNTINGTON,69,C18069,36617,391.6342560000001,Very Low
Indiana,JACKSON,71,C18071,46428,519.0941000700001,Relatively Low
Indiana,JASPER,73,C18073,32881,567.0570371700001,Very Low
Indiana,JAY,75,C18075,20478,387.9597852,Very Low
Indiana,JEFFERSON,77,C18077,33067,366.67679139,Relatively Low
Indiana,JENNINGS,79,C18079,27585,382.16513322,Very Low
Indiana,JOHNSON,81,C18081,161668,325.03952169,Relatively Low
Indiana,KNOX,83,C18083,36280,529.1823236700001,Relatively Low
Indiana,KOSCIUSKO,85,C18085,80193,559.9898077800001,Relatively Low
Indiana,LAGRANGE,87,C18087,40441,390.6064059300001,Relatively Low
Indiana,LAKE,89,C18089,498479,632.95458135,Relatively Moderate
Indiana,LAPORTE,91,C18091,112304,619.45052637,Relatively Low
Indiana,LAWRENCE,93,C18093,44976,456.4911234,Relatively Low
Indiana,MADISON,95,C18095,130062,457.47660543,Relatively Low
